file,label,quality
train_cardboard_563.jpg,cardboard,PHOTO
train_cardboard_564.jpg,cardboard,PHOTO
train_cardboard_565.jpg,cardboard,DIGITAL
train_cardboard_566.jpg,cardboard,DIGITAL
train_cardboard_567.jpg,cardboard,DIGITAL
train_cardboard_568.jpg,cardboard,DIGITAL
train_cardboard_569.jpg,cardboard,DIGITAL
train_cardboard_570.jpg,cardboard,DIGITAL
train_cardboard_571.jpg,cardboard,DIGITAL
train_cardboard_572.jpg,cardboard,DIGITAL
train_cardboard_573.jpg,cardboard,DIGITAL
train_cardboard_574.jpg,cardboard,DIGITAL
train_cardboard_575.jpg,cardboard,PHOTO
train_cardboard_576.jpg,cardboard,DIGITAL
train_cardboard_577.jpg,cardboard,DIGITAL
train_cardboard_578.jpg,cardboard,PHOTO
train_cardboard_579.jpg,cardboard,DIGITAL
train_cardboard_580.jpg,cardboard,DIGITAL
train_cardboard_581.jpg,cardboard,DIGITAL
train_cardboard_582.jpg,cardboard,DIGITAL
train_cardboard_583.jpg,cardboard,DIGITAL
train_cardboard_584.jpg,cardboard,DIGITAL
train_cardboard_585.jpg,cardboard,DIGITAL
train_cardboard_586.jpg,cardboard,DIGITAL
train_cardboard_587.jpg,cardboard,DIGITAL
train_cardboard_588.jpg,cardboard,DIGITAL
train_cardboard_589.jpg,cardboard,PHOTO
train_cardboard_590.jpg,cardboard,DIGITAL
train_cardboard_591.jpg,cardboard,DIGITAL
train_cardboard_592.jpg,cardboard,DIGITAL
train_cardboard_593.jpg,cardboard,PHOTO
train_cardboard_594.jpg,cardboard,DIGITAL
train_cardboard_595.jpg,cardboard,DIGITAL
train_cardboard_596.jpg,cardboard,DIGITAL
train_cardboard_597.jpg,cardboard,DIGITAL
train_cardboard_598.jpg,cardboard,DIGITAL
train_cardboard_599.jpg,cardboard,DIGITAL
train_cardboard_600.jpg,cardboard,DIGITAL
train_cardboard_601.jpg,cardboard,DIGITAL
train_cardboard_602.jpg,cardboard,DIGITAL
train_cardboard_603.jpg,cardboard,DIGITAL
train_cardboard_604.jpg,cardboard,DIGITAL
train_cardboard_605.jpg,cardboard,DIGITAL
train_cardboard_606.jpg,cardboard,DIGITAL
train_cardboard_607.jpg,cardboard,PHOTO
train_cardboard_608.jpg,cardboard,DIGITAL
train_cardboard_609.jpg,cardboard,DIGITAL
train_cardboard_610.jpg,cardboard,PHOTO
train_cardboard_611.jpg,cardboard,DIGITAL
train_cardboard_612.jpg,cardboard,PHOTO
train_cardboard_613.jpg,cardboard,DIGITAL
train_cardboard_614.jpg,cardboard,DIGITAL
train_cardboard_615.jpg,cardboard,DIGITAL
train_cardboard_616.jpg,cardboard,DIGITAL
train_cardboard_617.jpg,cardboard,DIGITAL
train_glass_000.jpg,glass,DIGITAL
train_glass_001.jpg,glass,DIGITAL
train_glass_002.jpg,glass,PHOTO
train_glass_003.jpg,glass,DIGITAL
train_glass_004.jpg,glass,PHOTO
train_glass_005.jpg,glass,PHOTO
train_glass_006.jpg,glass,DIGITAL
train_glass_007.jpg,glass,DIGITAL
train_glass_008.jpg,glass,DIGITAL
train_glass_009.jpg,glass,DIGITAL
train_glass_010.jpg,glass,PHOTO
train_glass_011.jpg,glass,PHOTO
train_glass_012.jpg,glass,DIGITAL
train_glass_013.jpg,glass,DIGITAL
train_glass_014.jpg,glass,DIGITAL
train_glass_015.jpg,glass,DIGITAL
train_glass_016.jpg,glass,DIGITAL
train_glass_017.jpg,glass,DIGITAL
train_glass_018.jpg,glass,DIGITAL
train_glass_019.jpg,glass,DIGITAL
train_glass_020.jpg,glass,PHOTO
train_glass_021.jpg,glass,DIGITAL
train_glass_022.jpg,glass,DIGITAL
train_glass_023.jpg,glass,DIGITAL
train_glass_024.jpg,glass,PHOTO
train_glass_025.jpg,glass,PHOTO
train_glass_026.jpg,glass,PHOTO
train_glass_027.jpg,glass,PHOTO
train_glass_028.jpg,glass,DIGITAL
train_glass_029.jpg,glass,DIGITAL
train_glass_030.jpg,glass,DIGITAL
train_glass_031.jpg,glass,DIGITAL
train_glass_032.jpg,glass,DIGITAL
train_glass_033.jpg,glass,DIGITAL
train_glass_034.jpg,glass,DIGITAL
train_glass_035.jpg,glass,DIGITAL
train_glass_036.jpg,glass,PHOTO
train_glass_037.jpg,glass,PHOTO
train_glass_038.jpg,glass,DIGITAL
train_glass_039.jpg,glass,PHOTO
train_glass_040.jpg,glass,PHOTO
train_glass_041.jpg,glass,DIGITAL
train_glass_042.jpg,glass,PHOTO
train_glass_043.jpg,glass,DIGITAL
train_glass_044.jpg,glass,PHOTO
train_glass_045.jpg,glass,DIGITAL
train_glass_046.jpg,glass,PHOTO
train_glass_047.jpg,glass,PHOTO
train_glass_048.jpg,glass,DIGITAL
train_glass_049.jpg,glass,DIGITAL
train_glass_050.jpg,glass,PHOTO
train_glass_051.jpg,glass,DIGITAL
train_glass_052.jpg,glass,DIGITAL
train_glass_053.jpg,glass,PHOTO
train_glass_054.jpg,glass,DIGITAL
train_glass_055.jpg,glass,DIGITAL
train_glass_056.jpg,glass,DIGITAL
train_glass_057.jpg,glass,PHOTO
train_glass_058.jpg,glass,PHOTO
train_glass_059.jpg,glass,PHOTO
train_glass_060.jpg,glass,DIGITAL
train_glass_061.jpg,glass,DIGITAL
train_glass_062.jpg,glass,PHOTO
train_glass_063.jpg,glass,DIGITAL
train_glass_064.jpg,glass,PHOTO
train_glass_065.jpg,glass,DIGITAL
train_glass_066.jpg,glass,DIGITAL
train_glass_067.jpg,glass,DIGITAL
train_glass_068.jpg,glass,PHOTO
train_glass_069.jpg,glass,DIGITAL
train_glass_070.jpg,glass,PHOTO
train_glass_071.jpg,glass,PHOTO
train_glass_072.jpg,glass,PHOTO
train_glass_073.jpg,glass,PHOTO
train_glass_074.jpg,glass,DIGITAL
train_glass_075.jpg,glass,PHOTO
train_glass_076.jpg,glass,DIGITAL
train_glass_077.jpg,glass,DIGITAL
train_glass_078.jpg,glass,PHOTO
train_glass_079.jpg,glass,DIGITAL
train_glass_080.jpg,glass,DIGITAL
train_glass_081.jpg,glass,DIGITAL
train_glass_082.jpg,glass,DIGITAL
train_glass_083.jpg,glass,DIGITAL
train_glass_084.jpg,glass,DIGITAL
train_glass_085.jpg,glass,DIGITAL
train_glass_086.jpg,glass,DIGITAL
train_glass_087.jpg,glass,DIGITAL
train_glass_088.jpg,glass,DIGITAL
train_glass_089.jpg,glass,DIGITAL
train_glass_090.jpg,glass,PHOTO
train_glass_091.jpg,glass,DIGITAL
train_glass_092.jpg,glass,DIGITAL
train_glass_093.jpg,glass,PHOTO
train_glass_094.jpg,glass,DIGITAL
train_glass_095.jpg,glass,DIGITAL
train_glass_096.jpg,glass,DIGITAL
train_glass_097.jpg,glass,DIGITAL
train_glass_098.jpg,glass,DIGITAL
train_glass_099.jpg,glass,DIGITAL
train_glass_100.jpg,glass,PHOTO
train_glass_101.jpg,glass,PHOTO
train_glass_102.jpg,glass,DIGITAL
train_glass_103.jpg,glass,DIGITAL
train_glass_104.jpg,glass,PHOTO
train_glass_105.jpg,glass,PHOTO
train_glass_106.jpg,glass,DIGITAL
train_glass_107.jpg,glass,PHOTO
train_glass_108.jpg,glass,PHOTO
train_glass_109.jpg,glass,PHOTO
train_glass_110.jpg,glass,PHOTO
train_glass_111.jpg,glass,PHOTO
train_glass_112.jpg,glass,DIGITAL
train_glass_113.jpg,glass,PHOTO
train_glass_114.jpg,glass,DIGITAL
train_glass_115.jpg,glass,DIGITAL
train_glass_116.jpg,glass,DIGITAL
train_glass_117.jpg,glass,DIGITAL
train_glass_118.jpg,glass,PHOTO
train_glass_119.jpg,glass,DIGITAL
train_glass_120.jpg,glass,PHOTO
train_glass_121.jpg,glass,DIGITAL
train_glass_122.jpg,glass,DIGITAL
train_glass_123.jpg,glass,DIGITAL
train_glass_124.jpg,glass,PHOTO
train_glass_125.jpg,glass,PHOTO
train_glass_126.jpg,glass,PHOTO
train_glass_127.jpg,glass,DIGITAL
train_glass_128.jpg,glass,DIGITAL
train_glass_129.jpg,glass,PHOTO
train_glass_130.jpg,glass,PHOTO
train_glass_131.jpg,glass,DIGITAL
train_glass_132.jpg,glass,PHOTO
train_glass_133.jpg,glass,DIGITAL
train_glass_134.jpg,glass,PHOTO
train_glass_135.jpg,glass,DIGITAL
train_glass_136.jpg,glass,DIGITAL
train_glass_137.jpg,glass,PHOTO
train_glass_138.jpg,glass,PHOTO
train_glass_139.jpg,glass,PHOTO
train_glass_140.jpg,glass,PHOTO
train_glass_141.jpg,glass,PHOTO
train_glass_142.jpg,glass,DIGITAL
train_glass_143.jpg,glass,DIGITAL
train_glass_144.jpg,glass,DIGITAL
train_glass_145.jpg,glass,DIGITAL
train_glass_146.jpg,glass,PHOTO
train_glass_147.jpg,glass,DIGITAL
train_glass_148.jpg,glass,DIGITAL
train_glass_149.jpg,glass,DIGITAL
train_glass_150.jpg,glass,DIGITAL
train_glass_151.jpg,glass,DIGITAL
train_glass_152.jpg,glass,PHOTO
train_glass_153.jpg,glass,PHOTO
train_glass_154.jpg,glass,PHOTO
train_glass_155.jpg,glass,DIGITAL
train_glass_156.jpg,glass,PHOTO
train_glass_157.jpg,glass,DIGITAL
train_glass_158.jpg,glass,DIGITAL
train_glass_159.jpg,glass,DIGITAL
train_glass_160.jpg,glass,PHOTO
train_glass_161.jpg,glass,DIGITAL
train_glass_162.jpg,glass,DIGITAL
train_glass_163.jpg,glass,DIGITAL
train_glass_164.jpg,glass,PHOTO
train_glass_165.jpg,glass,DIGITAL
train_glass_166.jpg,glass,DIGITAL
train_glass_167.jpg,glass,DIGITAL
train_glass_168.jpg,glass,DIGITAL
train_glass_169.jpg,glass,DIGITAL
train_glass_170.jpg,glass,DIGITAL
train_glass_171.jpg,glass,DIGITAL
train_glass_172.jpg,glass,PHOTO
train_glass_173.jpg,glass,DIGITAL
train_glass_174.jpg,glass,DIGITAL
train_glass_175.jpg,glass,DIGITAL
train_glass_176.jpg,glass,DIGITAL
train_glass_177.jpg,glass,DIGITAL
train_glass_178.jpg,glass,DIGITAL
train_glass_179.jpg,glass,DIGITAL
train_glass_180.jpg,glass,DIGITAL
train_glass_181.jpg,glass,DIGITAL
train_glass_182.jpg,glass,PHOTO
train_glass_183.jpg,glass,DIGITAL
train_glass_184.jpg,glass,DIGITAL
train_glass_185.jpg,glass,DIGITAL
train_glass_186.jpg,glass,PHOTO
train_glass_187.jpg,glass,DIGITAL
train_glass_188.jpg,glass,PHOTO
train_glass_189.jpg,glass,DIGITAL
train_glass_190.jpg,glass,DIGITAL
train_glass_191.jpg,glass,PHOTO
train_glass_192.jpg,glass,DIGITAL
train_glass_193.jpg,glass,PHOTO
train_glass_194.jpg,glass,DIGITAL
train_glass_195.jpg,glass,DIGITAL
train_glass_196.jpg,glass,DIGITAL
train_glass_197.jpg,glass,DIGITAL
train_glass_198.jpg,glass,DIGITAL
train_glass_199.jpg,glass,PHOTO
train_glass_200.jpg,glass,DIGITAL
train_glass_201.jpg,glass,PHOTO
train_glass_202.jpg,glass,DIGITAL
train_glass_203.jpg,glass,DIGITAL
train_glass_204.jpg,glass,PHOTO
train_glass_205.jpg,glass,PHOTO
train_glass_206.jpg,glass,DIGITAL
train_glass_207.jpg,glass,PHOTO
train_glass_208.jpg,glass,DIGITAL
train_glass_209.jpg,glass,DIGITAL
train_glass_210.jpg,glass,DIGITAL
train_glass_211.jpg,glass,PHOTO
train_glass_212.jpg,glass,PHOTO
train_glass_213.jpg,glass,PHOTO
train_glass_214.jpg,glass,DIGITAL
train_glass_215.jpg,glass,DIGITAL
train_glass_216.jpg,glass,DIGITAL
train_glass_217.jpg,glass,DIGITAL
train_glass_218.jpg,glass,DIGITAL
train_glass_219.jpg,glass,PHOTO
train_glass_220.jpg,glass,DIGITAL
train_glass_221.jpg,glass,PHOTO
train_glass_222.jpg,glass,DIGITAL
train_glass_223.jpg,glass,DIGITAL
train_glass_224.jpg,glass,PHOTO
train_glass_225.jpg,glass,DIGITAL
train_glass_226.jpg,glass,PHOTO
train_glass_227.jpg,glass,PHOTO
train_glass_228.jpg,glass,DIGITAL
train_glass_229.jpg,glass,DIGITAL
train_glass_230.jpg,glass,PHOTO
train_glass_231.jpg,glass,DIGITAL
train_glass_232.jpg,glass,DIGITAL
train_glass_233.jpg,glass,DIGITAL
train_glass_234.jpg,glass,PHOTO
train_glass_235.jpg,glass,PHOTO
train_glass_236.jpg,glass,DIGITAL
train_glass_237.jpg,glass,DIGITAL
train_glass_238.jpg,glass,PHOTO
train_glass_239.jpg,glass,PHOTO
train_glass_240.jpg,glass,DIGITAL
train_glass_241.jpg,glass,DIGITAL
train_glass_242.jpg,glass,DIGITAL
train_glass_243.jpg,glass,DIGITAL
train_glass_244.jpg,glass,PHOTO
train_glass_245.jpg,glass,DIGITAL
train_glass_246.jpg,glass,DIGITAL
train_glass_247.jpg,glass,PHOTO
train_glass_248.jpg,glass,DIGITAL
train_glass_249.jpg,glass,PHOTO
train_glass_250.jpg,glass,DIGITAL
train_glass_251.jpg,glass,PHOTO
train_glass_252.jpg,glass,DIGITAL
train_glass_253.jpg,glass,DIGITAL
train_glass_254.jpg,glass,DIGITAL
train_glass_255.jpg,glass,PHOTO
train_glass_256.jpg,glass,PHOTO
train_glass_257.jpg,glass,PHOTO
train_glass_258.jpg,glass,PHOTO
train_glass_259.jpg,glass,DIGITAL
train_glass_260.jpg,glass,DIGITAL
train_glass_261.jpg,glass,PHOTO
train_glass_262.jpg,glass,DIGITAL
train_glass_263.jpg,glass,DIGITAL
train_glass_264.jpg,glass,DIGITAL
train_glass_265.jpg,glass,DIGITAL
train_glass_266.jpg,glass,DIGITAL
train_glass_267.jpg,glass,PHOTO
train_glass_268.jpg,glass,DIGITAL
train_glass_269.jpg,glass,PHOTO
train_glass_270.jpg,glass,PHOTO
train_glass_271.jpg,glass,PHOTO
train_glass_272.jpg,glass,PHOTO
train_glass_273.jpg,glass,DIGITAL
train_glass_274.jpg,glass,DIGITAL
train_glass_275.jpg,glass,DIGITAL
train_glass_276.jpg,glass,DIGITAL
train_glass_277.jpg,glass,DIGITAL
train_glass_278.jpg,glass,DIGITAL
train_glass_279.jpg,glass,DIGITAL
train_glass_280.jpg,glass,DIGITAL
train_glass_281.jpg,glass,PHOTO
train_glass_282.jpg,glass,PHOTO
train_glass_283.jpg,glass,DIGITAL
train_glass_284.jpg,glass,DIGITAL
train_glass_285.jpg,glass,DIGITAL
train_glass_286.jpg,glass,PHOTO
train_glass_287.jpg,glass,DIGITAL
train_glass_288.jpg,glass,DIGITAL
train_glass_289.jpg,glass,PHOTO
train_glass_290.jpg,glass,DIGITAL
train_glass_291.jpg,glass,DIGITAL
train_glass_292.jpg,glass,PHOTO
train_glass_293.jpg,glass,DIGITAL
train_glass_294.jpg,glass,DIGITAL
train_glass_295.jpg,glass,DIGITAL
train_glass_296.jpg,glass,DIGITAL
train_glass_297.jpg,glass,PHOTO
train_glass_298.jpg,glass,PHOTO
train_glass_299.jpg,glass,DIGITAL
train_glass_300.jpg,glass,PHOTO
train_glass_301.jpg,glass,PHOTO
train_glass_302.jpg,glass,DIGITAL
train_glass_303.jpg,glass,PHOTO
train_glass_304.jpg,glass,PHOTO
train_glass_305.jpg,glass,DIGITAL
train_glass_306.jpg,glass,PHOTO
train_glass_307.jpg,glass,DIGITAL
train_glass_308.jpg,glass,DIGITAL
train_glass_309.jpg,glass,PHOTO
train_glass_310.jpg,glass,DIGITAL
train_glass_311.jpg,glass,DIGITAL
train_glass_312.jpg,glass,PHOTO
train_glass_313.jpg,glass,DIGITAL
train_glass_314.jpg,glass,DIGITAL
train_glass_315.jpg,glass,DIGITAL
train_glass_316.jpg,glass,PHOTO
train_glass_317.jpg,glass,DIGITAL
train_glass_318.jpg,glass,DIGITAL
train_glass_319.jpg,glass,DIGITAL
train_glass_320.jpg,glass,DIGITAL
train_glass_321.jpg,glass,PHOTO
train_glass_322.jpg,glass,DIGITAL
train_glass_323.jpg,glass,PHOTO
train_glass_324.jpg,glass,DIGITAL
train_glass_325.jpg,glass,PHOTO
train_glass_326.jpg,glass,DIGITAL
train_glass_327.jpg,glass,DIGITAL
train_glass_328.jpg,glass,DIGITAL
train_glass_329.jpg,glass,DIGITAL
train_glass_330.jpg,glass,DIGITAL
train_glass_331.jpg,glass,DIGITAL
train_glass_332.jpg,glass,DIGITAL
train_glass_333.jpg,glass,DIGITAL
train_glass_334.jpg,glass,DIGITAL
train_glass_335.jpg,glass,DIGITAL
train_glass_336.jpg,glass,DIGITAL
train_glass_337.jpg,glass,PHOTO
train_glass_338.jpg,glass,DIGITAL
train_glass_339.jpg,glass,PHOTO
train_glass_340.jpg,glass,PHOTO
train_glass_341.jpg,glass,PHOTO
train_glass_342.jpg,glass,DIGITAL
train_glass_343.jpg,glass,DIGITAL
train_glass_344.jpg,glass,DIGITAL
train_glass_345.jpg,glass,PHOTO
train_glass_346.jpg,glass,DIGITAL
train_glass_347.jpg,glass,PHOTO
train_glass_348.jpg,glass,PHOTO
train_glass_349.jpg,glass,PHOTO
train_glass_350.jpg,glass,DIGITAL
train_glass_351.jpg,glass,DIGITAL
train_glass_352.jpg,glass,DIGITAL
train_glass_353.jpg,glass,DIGITAL
train_glass_354.jpg,glass,DIGITAL
train_glass_355.jpg,glass,DIGITAL
train_glass_356.jpg,glass,DIGITAL
train_glass_357.jpg,glass,DIGITAL
train_glass_358.jpg,glass,PHOTO
train_glass_359.jpg,glass,DIGITAL
train_glass_360.jpg,glass,DIGITAL
train_glass_361.jpg,glass,DIGITAL
train_glass_362.jpg,glass,DIGITAL
train_glass_363.jpg,glass,PHOTO
train_glass_364.jpg,glass,DIGITAL
train_glass_365.jpg,glass,PHOTO
train_glass_366.jpg,glass,PHOTO
train_glass_367.jpg,glass,DIGITAL
train_glass_368.jpg,glass,PHOTO
train_glass_369.jpg,glass,DIGITAL
train_glass_370.jpg,glass,DIGITAL
train_glass_371.jpg,glass,DIGITAL
train_glass_372.jpg,glass,PHOTO
train_glass_373.jpg,glass,DIGITAL
train_glass_374.jpg,glass,PHOTO
train_glass_375.jpg,glass,DIGITAL
train_glass_376.jpg,glass,DIGITAL
train_glass_377.jpg,glass,PHOTO
train_glass_378.jpg,glass,DIGITAL
train_glass_379.jpg,glass,DIGITAL
train_glass_380.jpg,glass,DIGITAL
train_glass_381.jpg,glass,PHOTO
train_glass_382.jpg,glass,DIGITAL
train_glass_383.jpg,glass,DIGITAL
train_glass_384.jpg,glass,DIGITAL
train_glass_385.jpg,glass,DIGITAL
train_glass_386.jpg,glass,PHOTO
train_glass_387.jpg,glass,PHOTO
train_glass_388.jpg,glass,DIGITAL
train_glass_389.jpg,glass,DIGITAL
train_glass_390.jpg,glass,DIGITAL
train_glass_391.jpg,glass,PHOTO
train_glass_392.jpg,glass,DIGITAL
train_glass_393.jpg,glass,DIGITAL
train_glass_394.jpg,glass,PHOTO
train_glass_395.jpg,glass,DIGITAL
train_glass_396.jpg,glass,PHOTO
train_glass_397.jpg,glass,DIGITAL
train_glass_398.jpg,glass,DIGITAL
train_glass_399.jpg,glass,PHOTO
train_glass_400.jpg,glass,DIGITAL
train_glass_401.jpg,glass,DIGITAL
train_glass_402.jpg,glass,PHOTO
train_glass_403.jpg,glass,DIGITAL
train_glass_404.jpg,glass,DIGITAL
train_glass_405.jpg,glass,DIGITAL
train_glass_406.jpg,glass,DIGITAL
train_glass_407.jpg,glass,DIGITAL
train_glass_408.jpg,glass,DIGITAL
train_glass_409.jpg,glass,PHOTO
train_glass_410.jpg,glass,DIGITAL
train_glass_411.jpg,glass,DIGITAL
train_glass_412.jpg,glass,DIGITAL
train_glass_413.jpg,glass,PHOTO
train_glass_414.jpg,glass,DIGITAL
train_glass_415.jpg,glass,DIGITAL
train_glass_416.jpg,glass,DIGITAL
train_glass_417.jpg,glass,DIGITAL
train_glass_418.jpg,glass,PHOTO
train_glass_419.jpg,glass,DIGITAL
train_glass_420.jpg,glass,DIGITAL
train_glass_421.jpg,glass,PHOTO
train_glass_422.jpg,glass,DIGITAL
train_glass_423.jpg,glass,DIGITAL
train_glass_424.jpg,glass,PHOTO
train_glass_425.jpg,glass,DIGITAL
train_glass_426.jpg,glass,DIGITAL
train_glass_427.jpg,glass,PHOTO
train_glass_428.jpg,glass,DIGITAL
train_glass_429.jpg,glass,PHOTO
train_glass_430.jpg,glass,DIGITAL
train_glass_431.jpg,glass,PHOTO
train_glass_432.jpg,glass,DIGITAL
train_glass_433.jpg,glass,DIGITAL
train_glass_434.jpg,glass,DIGITAL
train_glass_435.jpg,glass,DIGITAL
train_glass_436.jpg,glass,DIGITAL
train_glass_437.jpg,glass,DIGITAL
train_glass_438.jpg,glass,DIGITAL
train_glass_439.jpg,glass,DIGITAL
train_glass_440.jpg,glass,PHOTO
train_glass_441.jpg,glass,PHOTO
train_glass_442.jpg,glass,PHOTO
train_glass_443.jpg,glass,DIGITAL
train_glass_444.jpg,glass,DIGITAL
train_glass_445.jpg,glass,PHOTO
train_glass_446.jpg,glass,DIGITAL
train_glass_447.jpg,glass,DIGITAL
train_glass_448.jpg,glass,DIGITAL
train_glass_449.jpg,glass,PHOTO
train_glass_450.jpg,glass,DIGITAL
train_glass_451.jpg,glass,DIGITAL
train_glass_452.jpg,glass,DIGITAL
train_glass_453.jpg,glass,DIGITAL
train_glass_454.jpg,glass,DIGITAL
train_glass_455.jpg,glass,PHOTO
train_glass_456.jpg,glass,PHOTO
train_glass_457.jpg,glass,PHOTO
train_glass_458.jpg,glass,DIGITAL
train_glass_459.jpg,glass,DIGITAL
train_glass_460.jpg,glass,PHOTO
train_glass_461.jpg,glass,DIGITAL
train_glass_462.jpg,glass,DIGITAL
train_glass_463.jpg,glass,DIGITAL
train_glass_464.jpg,glass,PHOTO
train_glass_465.jpg,glass,DIGITAL
train_glass_466.jpg,glass,DIGITAL
train_glass_467.jpg,glass,DIGITAL
train_glass_468.jpg,glass,DIGITAL
train_glass_469.jpg,glass,DIGITAL
train_glass_470.jpg,glass,DIGITAL
train_glass_471.jpg,glass,DIGITAL
train_glass_472.jpg,glass,DIGITAL
train_glass_473.jpg,glass,DIGITAL
train_glass_474.jpg,glass,PHOTO
train_glass_475.jpg,glass,DIGITAL
train_glass_476.jpg,glass,PHOTO
train_glass_477.jpg,glass,DIGITAL
train_glass_478.jpg,glass,PHOTO
train_glass_479.jpg,glass,PHOTO
train_glass_480.jpg,glass,PHOTO
train_glass_481.jpg,glass,DIGITAL
train_glass_482.jpg,glass,DIGITAL
train_glass_483.jpg,glass,DIGITAL
train_glass_484.jpg,glass,DIGITAL
train_glass_485.jpg,glass,DIGITAL
train_glass_486.jpg,glass,DIGITAL
train_glass_487.jpg,glass,DIGITAL
train_glass_488.jpg,glass,DIGITAL
train_glass_489.jpg,glass,DIGITAL
train_glass_490.jpg,glass,DIGITAL
train_glass_491.jpg,glass,PHOTO
train_glass_492.jpg,glass,DIGITAL
train_glass_493.jpg,glass,PHOTO
train_glass_494.jpg,glass,PHOTO
train_glass_495.jpg,glass,DIGITAL
train_glass_496.jpg,glass,DIGITAL
train_glass_497.jpg,glass,PHOTO
train_glass_498.jpg,glass,DIGITAL
train_glass_499.jpg,glass,PHOTO
train_glass_500.jpg,glass,DIGITAL
train_glass_501.jpg,glass,PHOTO
train_glass_502.jpg,glass,DIGITAL
train_glass_503.jpg,glass,DIGITAL
train_glass_504.jpg,glass,DIGITAL
train_glass_505.jpg,glass,DIGITAL
train_glass_506.jpg,glass,DIGITAL
train_glass_507.jpg,glass,PHOTO
train_glass_508.jpg,glass,DIGITAL
train_glass_509.jpg,glass,DIGITAL
train_glass_510.jpg,glass,PHOTO
train_glass_511.jpg,glass,DIGITAL
train_glass_512.jpg,glass,DIGITAL
train_glass_513.jpg,glass,DIGITAL
train_glass_514.jpg,glass,DIGITAL
train_glass_515.jpg,glass,PHOTO
train_glass_516.jpg,glass,DIGITAL
train_glass_517.jpg,glass,DIGITAL
train_glass_518.jpg,glass,DIGITAL
train_glass_519.jpg,glass,PHOTO
train_glass_520.jpg,glass,DIGITAL
train_glass_521.jpg,glass,PHOTO
train_glass_522.jpg,glass,DIGITAL
train_glass_523.jpg,glass,DIGITAL
train_glass_524.jpg,glass,DIGITAL
train_glass_525.jpg,glass,DIGITAL
train_glass_526.jpg,glass,DIGITAL
train_glass_527.jpg,glass,DIGITAL
train_glass_528.jpg,glass,DIGITAL
train_glass_529.jpg,glass,PHOTO
train_glass_530.jpg,glass,DIGITAL
train_glass_531.jpg,glass,DIGITAL
train_glass_532.jpg,glass,DIGITAL
train_glass_533.jpg,glass,DIGITAL
train_glass_534.jpg,glass,DIGITAL
train_glass_535.jpg,glass,PHOTO
train_glass_536.jpg,glass,PHOTO
train_glass_537.jpg,glass,DIGITAL
train_glass_538.jpg,glass,PHOTO
train_glass_539.jpg,glass,PHOTO
train_glass_540.jpg,glass,PHOTO
train_glass_541.jpg,glass,DIGITAL
train_glass_542.jpg,glass,PHOTO
train_glass_543.jpg,glass,DIGITAL
train_glass_544.jpg,glass,PHOTO
train_glass_545.jpg,glass,PHOTO
train_glass_546.jpg,glass,DIGITAL
train_glass_547.jpg,glass,PHOTO
train_glass_548.jpg,glass,PHOTO
train_glass_549.jpg,glass,PHOTO
train_glass_550.jpg,glass,DIGITAL
train_glass_551.jpg,glass,PHOTO
train_glass_552.jpg,glass,PHOTO
train_glass_553.jpg,glass,DIGITAL
train_glass_554.jpg,glass,DIGITAL
train_glass_555.jpg,glass,PHOTO
train_glass_556.jpg,glass,DIGITAL
train_glass_557.jpg,glass,DIGITAL
train_glass_558.jpg,glass,DIGITAL
train_glass_559.jpg,glass,PHOTO
train_glass_560.jpg,glass,DIGITAL
train_glass_561.jpg,glass,DIGITAL
train_glass_562.jpg,glass,DIGITAL
train_glass_563.jpg,glass,DIGITAL
train_glass_564.jpg,glass,PHOTO
train_glass_565.jpg,glass,PHOTO
train_glass_566.jpg,glass,PHOTO
train_glass_567.jpg,glass,DIGITAL
train_glass_568.jpg,glass,PHOTO
train_glass_569.jpg,glass,DIGITAL
train_glass_570.jpg,glass,PHOTO
train_glass_571.jpg,glass,PHOTO
train_glass_572.jpg,glass,DIGITAL
train_glass_573.jpg,glass,DIGITAL
train_glass_574.jpg,glass,PHOTO
train_glass_575.jpg,glass,PHOTO
train_glass_576.jpg,glass,PHOTO
train_glass_577.jpg,glass,DIGITAL
train_glass_578.jpg,glass,DIGITAL
train_glass_579.jpg,glass,DIGITAL
train_glass_580.jpg,glass,PHOTO
train_glass_581.jpg,glass,DIGITAL
train_glass_582.jpg,glass,PHOTO
train_glass_583.jpg,glass,PHOTO
train_glass_584.jpg,glass,PHOTO
train_glass_585.jpg,glass,DIGITAL
train_glass_586.jpg,glass,DIGITAL
train_glass_587.jpg,glass,DIGITAL
train_glass_588.jpg,glass,DIGITAL
train_glass_589.jpg,glass,DIGITAL
train_glass_590.jpg,glass,PHOTO
train_glass_591.jpg,glass,DIGITAL
train_glass_592.jpg,glass,PHOTO
train_glass_593.jpg,glass,DIGITAL
train_glass_594.jpg,glass,DIGITAL
train_glass_595.jpg,glass,DIGITAL
train_glass_596.jpg,glass,DIGITAL
train_glass_597.jpg,glass,DIGITAL
train_glass_598.jpg,glass,DIGITAL
train_glass_599.jpg,glass,DIGITAL
train_glass_600.jpg,glass,PHOTO
train_glass_601.jpg,glass,DIGITAL
train_glass_602.jpg,glass,PHOTO
train_glass_603.jpg,glass,PHOTO
train_glass_604.jpg,glass,PHOTO
train_glass_605.jpg,glass,DIGITAL
train_glass_606.jpg,glass,DIGITAL
train_glass_607.jpg,glass,DIGITAL
train_glass_608.jpg,glass,PHOTO
train_glass_609.jpg,glass,DIGITAL
train_glass_610.jpg,glass,DIGITAL
